tweet_text,images,target,anotasi
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Tapi ada gereja pakai nama Isa Almasih.... ini pasti kristen aliran sesat nih..... 🤪🤪🤪🤪 https://t.co/MS04ZsSCdu,1529272527381417984_2.jpg,nonislam,hate
"kafir yang membangun, muslim yang kena umpat ""onta arab"", ""sobat gurun"", ""kadrun"". ini orang-orang kafir sepertinya bersekongkol menjebak muslim agar bisa terus-terusan menjadi bahan olok-olok mereka. https://t.co/RbwlIvbKNK",1204040895185575941_0.jpg,arab,hate
nctbase wayzenni/sijeuni kalo udh mode buaya betina gini emang suka bikin ngakak 😭🤣🤣 https://t.co/7Q03mU0Hj1,1453353183305035781_0.jpg,wanita,hate
"Saat Pemerintah menegakan aturan ,mereka menuduh Pemerintah Indonesia Anti Islam , Pemerintah Islamofobia. Ini propaganda sesat yg dibangun oleh kelompok pengasong Khilafah. Habib Syakur Ali Mahdi Alhamid Inisiator Gerakan Nurani Kebangsaan. https://t.co/oB1nnOMYvD",1749326452376621463_0.jpg,muslim,hate
"- jungri x wenga few tweets au - ""semuanya berawal dari ide gila cewek itu yang membuka toko kelontongan berkedok cilok goang dan seblak ceker untuk dijual di kawasan Itaewon."" -jjk. Day 7🥳 USER [#BVFTAU2021] https://t.co/rTgciB5DrY",1438855583579267078_0.jpg,wanita,not hate
"USER Mereka tuh homse sm lesbong mental yupi aja sok keras, nih yg mau berkunjung ke akunnya mereka terang2an bully Indonsesia https://t.co/9NZIIvARgk",1726608878610305160_0.jpg,lgbt,hate
USER USER Eeaaaa... modal jubah langsung di panggil habib.. Cabul tibaknya gaeess😂😂 TATTO nya Ngerik......😁 https://t.co/vcL0xjr6v3,1208000219473821696_0.jpg,muslim,hate
Diserang tiap hari bahkan bertahun tahun mulai dari demo berjilid jilid fitnah keji mulai dari pribadi Hingga keluarganya terakhir soal ijazah palsu oleh pasukan pengagum Habib cabul tp hingga gub goblok pensiun beliau tetap kokoh Bravo Pa'de Jokowi 💪💪💪 https://t.co/hhmX7dvABD,1582894193483034624_0.jpg,muslim,hate
"Bung towel daripada lo sibuk urusin timnas, mending lo urusin dulu anak lo yang jadi PK di U*Y. Sekarang suka main sama homo-homo jogja. Atau udah gak doyan cewek? https://t.co/Qe4IetAnUk",1782111155059872148_0.jpg,wanita,hate
USER pejuang nasi bungkus ;-) http://t.co/UkfGa5mvPX,378200558064398336_0.jpg,muslim,hate
"USER USER USER Alhamdulillah lingkungan mu ga ada yg maksiat, tpi di lingkungan ku yang tinggal di daerah miskin, banyak disini temanku yg pergaulan bebas dibawah umur, nikah muda karena hamil, dan judi online bahkan terang2an pinjam duit ke aku utk judi online nya. https://t.co/n1NpM8R1tu",1764517009457369539_1.jpg,wanita,not hate
Sobat gurun mana nih? https://t.co/nwa0h290wM,1272859726322122753_0.jpg,arab,hate
"USER USER Benar itu, ga usah diladeni si USER kaum pelangi ini.. https://t.co/VRq6BpThpz",1693435432552599693_0.jpg,lgbt,hate
Para pejabat di negara Konoha ini memang suka ngelawak dengan momen yg mereka manfaatkan untuk menjilati kaum agamis untuk modal pemilu tanpa pikir perjuangan atlet U-20 dan sepakbola Indonesia. Hahaha.. ga apa-apa kita ga berkontribusi dalam piala dunia asalkan take beer 🍺 https://t.co/hRKBjQ7g77,1640594450920669185_1.jpg,muslim,hate
"USER USER Kemren anti syariat Islam, pesantren, mesjid dibilang sarang teroris. jenggot, gamis, jilbab, surban,dihina dan dibilang kaum radikal.Skrg munafikers berlomba2 carmuk ke Islam Ada yang tiba2 kluar msuk mesjid, pesantren lengkap dg surban, kopiah dn jubah nya,dipuja puji kaum nya https://t.co/DFwmYxNOPp",951053261234110464_0.jpg,muslim,hate
"Seluruh habib udah jadi habib palsu bukan dzurriyat Nabi Muhammad saw,maka dari bani alwi tidak boleh satupun yg mengaku sebagai dzurriyat Nabi karena tdak ada sambungannya kpd dzurriyat Nabi,berakhirlah menipu ummat Silahkan bergelar habib tapi tetap anak keturunan Nabi Adam https://t.co/kl6okS4QSH",1690019427993923585_0.jpg,muslim,hate
"USER USER USER USER USER USER USER USER Mantap min! Hukum musik pasti jadi poin perdebatan sejak klasik sampe kiamat nanti, seperti yang dibahas di buku ini. https://t.co/atjMQtYTBX",1787017035228283353_0.jpg,muslim,not hate
Ini makhluk yg mengaku dan mengklaim umat islam? Bajingan kalian! https://t.co/oL25KnFEhI,1379688972784259076_1.jpg,muslim,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Anjing Zionis tetep aja pecundang 🤣👎🏻🇮🇱🗑️ https://t.co/fwL2UqNwxs,1789828951205925146_0.jpg,nonislam,hate
"Walopun daku bukan kris10, tapi daku suka vibe natal https://t.co/dQlLVLPtCB",1466428024119832579_0.jpg,nonislam,not hate
USER Yaman tidak merugikan tidak merampok negara luh... kenapa luh musuhi justru cina yang nyolong kekayaan negara luh dipuja puji otak luh dimama njiiing. https://t.co/c8qiPvV3o7,1780883460707741972_1.jpg,arab,hate
DAP adalah Bajingan! Merompak Aset milik orang Islam. Mujahit anak kit siang menjadi anjing kurap DAP https://t.co/AfGl4pb9Ho,1229726568865386496_0.jpg,muslim,hate
"USER banser adalah pasukan dari ormas Aliran Sesat bernama ANUS (Aliran Nusantara) atau biasa dikenal dengan nama pbnu. Mereka itu doyan bubarin pengajian, doyan dangdutan, doyan saweran, doyan lonte, penista Islam dan Syariat, persekusi Ulama, sekutu zionis israHell, dll https://t.co/1Xnbp6Gnc9",1760952834638725387_1.jpg,muslim,hate
💚 cw / hamil memang nya harus ya nikah muda? supaya anak lahir mama nya masih muda? kasihan yang lagi dikejar skripsi dan kerjaan dong😭😭 https://t.co/256rZ6iLH4,1769195746795094223_0.jpg,wanita,not hate
"Sumber masalah bangsa negara ini, -Kodok yg punya visi-misi, dia yg hancurkan. Kerja100X utang1001X. -Babi, kaum dajjal. -Gerombolan ya'jut ma'jut -Londo ireng sipit #LurahEndGame #LurahEndGame Ya ayyuhal lazina amanusta'inu bis sabri was salati, innaAllaha ma'a sabirin. https://t.co/sBJGoUQmL5",1420574844232470528_2.jpg,cina,hate
"Gpp KARAKTER FIKTIFNYA dikatain CEWEK BERGILIR, MURAHAN, PEREBUT PACAR ORANG, DLL. YG PENTING REALITANYA AMANDA MANOPO BISA BUKTIKAN DAPAT MEMBANGUN CHEMISTRY DENGAN SIAPAPUN👏🏻 QUEEN OF CHEMISTRY👏🏻👏🏻👏🏻 https://t.co/FVdQyke0Nm",1558113046899617792_0.jpg,wanita,not hate
"Buat kita ataupun kalian semua yg mau nikah muda,lagi hamil,atau baru punya anak semoga ini bermanfaat. Semoga ketika kita menjadi orang tua kita selalu menjadi orang tua yg bisa menerapkan contoh yg baik untuk anak kita kelak Aamiin https://t.co/atB8v4nk57",1280333161784729600_1.jpg,wanita,not hate
"Kejadian ini di luar negri, di Stockholm 28 Juni kemarin. Pertanyaan nya kaum mana yg paling tidak toleransi trhadap agama lain? Sampai saat ini kaum minoritas di Indonesia justru yg sering mengolok² agama Islam tapi mereka ttap aman. Inilah Islam jika kalian mnyadari https://t.co/bSYk7grpA5",1675035302828847104_0.jpg,nonislam,hate
USER USER Kaum tulang lunak https://t.co/oPYoaMNGOI,1592105931621675008_0.jpg,lgbt,hate
"Nih seragaman tapi gak suka pamer di sosmed dengan caption cringe, ga pernah foto prewed pake baju seragam. Gak pernah chat ‘hai cantik, mau sama aku ga? Kalo kamu ga mau sama aku rugi lho kamu. Masak rahim mu ga anget sama yg seragaman’ https://t.co/YHPkLo2hlx",1260223952976109568_0.jpg,wanita,hate
"Cebongers, kaum bumi datar, onta arab, bani taplak. Dst dst Stopsudah https://t.co/xDG6k949TE",937632022184337408_0.jpg,arab,hate
USER Pulang Yaman sana https://t.co/p8EiS2MC2E,1782291192606278075_0.jpg,arab,hate
"Sudah cukup Belanda yg awalnya berdagang dan Jepang yg awalnya mengaku saudara tua lalu menjajah Indonesia, sekarang jangan biarkan gembel yaman yg mengaku saudara seiman menjajah Indonesia juga. Tuak beer 🍾 🍷 🍸 🍺 🍹 🥂 https://t.co/YrZGMdxRsa",1598624244929282048_0.jpg,muslim,hate
"Jangan ngerasa takut or malu jd muslim. Kita tuh punya Allah dan RasulNya. Jgn takut di cap ""close minded"" ""sobat gurun"" ""norak"" kalo kita bela agama sendiri pas dihina. Balas dgn elegan, jgn balas menghina, ok? Mesti bangga jd muslim tuh. Allah aja udh jelas2 bilang https://t.co/Y9L2kzBYfv",1218470873285349376_0.jpg,arab,not hate
USER USER USER Astaghfirullah kaum pelangi https://t.co/2unmr0nPD0,1780575840016961755_0.jpg,lgbt,hate
Definisi LGBT itu yg pake baju pelangi dan atribut pelangi. Kalo cowok nyium brondong itu enggak ya. Pelangi pelangi ciptaan eljibiti. https://t.co/pTTRz5NTYY,1597396351519629313_0.jpg,lgbt,hate
Nyenengin woman ☕☕☕ Siapa cepat dia dapat https://t.co/qj2FOQ2gxF Trend : ini twitter error nadine rizky attitude Ini Twitter Attitude | Keramas | Rizky | Lockscreen Temen SMP | Wasit | Kemurahan | Bapaknya | Jongkok | Raju | Sosis | Singkat | Dian Sastro | XDinary Heroes https://t.co/YxXpL5IMpJ,1618189034811195394_0.jpg,wanita,not hate
Lumayan kan modal ngangkang doang dapet segini 😄 https://t.co/EhzNiDiEDB,1328330730938662912_0.jpg,wanita,hate
"Episode berikutnya dari penghuni sorga sobat gurun, sodara USER 😀😛 https://t.co/8tGcQpSyrI",1165463170997047296_1.jpg,arab,hate
USER Mantan pejuang nasi bungkus ini masih waras ternyata... 🤣 https://t.co/ELHaGe7vzf,1771768709855559744_0.jpg,muslim,hate
"USER Bukti bahwa Negara ini bukan berlandaskan Norma2 Pancasila tapi Act Utilitarianism, dimana nilai moral di sandarkan pada kebahagiaan kaum Mayoritas, bukan moralitas biologis, budaya atau tata krama. Memalukan. https://t.co/FvJjp8aSNG",1155159090865115136_1.jpg,muslim,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Kakak Pembina yang simpatisan USER masih doyan abok juga...? Tuak beer 🍾🍷🍺 🥂 https://t.co/6LSSdMvMr8,1557680204369256448_1.jpg,muslim,hate
Anarkisme. FPI dan HTI itu sebenarnya orang orang beraliran anarkis. Tapi karena takut terang terangan. Akhirnya mereka menyembunyikan diri dibalik jubah dan agama Islam. Jadi jgn pernah percaya kalo kadrun itu mengaku dirinya Islam. https://t.co/XJBI6sTu97,1620704361516253189_1.jpg,muslim,hate
"Tiap ada yg ngatain aku cewe gampangan, murahan, sasimo, lonte, kimcil, pelacur, cewe open bo, cewe jual diri, cewe jual badan, aku BODO AMAT! Karna dari awal aku emg gapernah ngerasa punya harga diri. Bahkan BAPAK ku sendiripun udah sampe dititik ngatain aku PELACUR🙃 https://t.co/0Ni0KhnTGN",1523161913890287617_0.jpg,wanita,hate
sudah saatnya jadi ani ani 😭😭 https://t.co/stl9l8WhET,1776520815946998089_0.jpg,wanita,hate
Liat Allah SWT akan memberi azab kepada kaum sodom Kaum pecinta lobang anus https://t.co/wioArOLqRc,1587231176116559872_1.jpg,lgbt,hate
USER Bang ga takut di azab sama Allah SWT? Kaum sodom aja di azab https://t.co/MX0PBm26KF,1780010537168040234_0.jpg,lgbt,not hate
Info akun sosial medianya.. wasit kaya anjing #ShenYinhao #KOMUNISBANGSAT #AFC #refeer #cina https://t.co/jxSWiKTXey,1784976161984151795_0.jpg,cina,hate
"di kereta aja aku tetep setia sama timnas. percayalah, ketika bersamaku nanti sainganmu cuma timnas bukan cewe lain wkwkwk https://t.co/7YibwtoZ4e",1782069194500317469_0.jpg,wanita,not hate
USER Akan tiba masanya Garuda akan mencabik2 kadal gurun sampai tak bersisa https://t.co/DVOOqGW6Zs,1645243394976026624_0.jpg,arab,hate
babu! yelan klo jadi cewek indo pasti suka seblak https://t.co/GAFfrs4OYz,1530706738915463168_0.jpg,wanita,hate
"USER USER Tentu saja ini semua berasal dari sekte yang mengajarkan damai serta toleransi. Subahanawloh, Take beer🍻 https://t.co/tB2SxaIgqo",1781234961267466558_0.jpg,muslim,hate
"💚 CW / TIkt0k aku abis bukber tmn ku cewe yg mau nikah bilang ke cowonya kalo ntar nikah mau bangun siang, masak, beres2, cuci baju urusan mertuanya. Gaji cowonya buat dia semua. Padahal mertuanya cuma punya anak 1 cowo. Ibunya si cowo jg sabar bgt tapi kasian juga 😭 https://t.co/wGSIZAETAL",1768999018066231379_0.jpg,wanita,not hate
Ih jomok pt 2 :( https://t.co/mWaIFANqLF,1788285124205015224_0.jpg,lgbt,hate
"USER Dih kaum rahim anget. Btw numpang min. Yg mau lukis/sketsa wajah bisa dm. Bnw, coffee painting, colour, scribble, dll. Yuk cekkkk https://t.co/GbnpNF7Bnz",1302076644551581697_1.jpg,wanita,hate
; cewek kalau matre itu wajar —a mark lee four tweets © aksarateteh https://t.co/E7MkKTfvAT,1701204356383838580_0.jpg,wanita,not hate
"korlap “mahasiswa” aksi pengusiran pengungsi rohingya itu bocahan g3r1ndr4 pr4b0w0 mau memperbaiki hubungan dengan isr43l ditambah dengan track record buruk beliau, masih yakin mau pilih doi? gue lama2 gedek juga liatnya, ga pernah gue tweet koar2 politik. baru sekarang bgt https://t.co/9YngboZx1K",1740626313030099312_0.jpg,rohingya,hate
Panggung' kaya begini pasti gak jauh dari kaum tulang lunak &amp; jeruk makan jeruk sih.. Semoga segera ditertibkan. https://t.co/TTetoTlZwY,1551762760987725824_0.jpg,lgbt,hate
"Kawan, yuk ras dan blok akun jahanam penista Agama Islam ini! 😡 https://t.co/T40D3wk3WD *** Cc USER USER USER USER USER USER USER USER USER USER USER USER https://t.co/3cnUM1WEI9",1666054794476396546_0.jpg,muslim,hate
"Ada sekitar seribu selter di kamp pengungsi Rohingya yang terbakar hari Minggu kemarin. Terus, kebakaran ini bukan pertama kali ini aja terjadi. Sebelumnya udah lumayan sering juga nih kamp pengungsi Rohingya di Bangladesh terbakar. https://t.co/uGbfXEL9Ly",1744595052461215939_0.jpg,rohingya,not hate
Binasalah Kalian PARA SAMPAH PERADABAN. Enyahlah Dari Muka Bumi Para Kaum Sodom LGBT Dan Lesbi. #TolakLGBT #TolakLGBT https://t.co/tQQQXug7mF,1678808836382277632_1.jpg,lgbt,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ini artis Korea kesukaan kamu 🤣🤣🤣👎🏻🗑️ https://t.co/vqtR0rj8Jw,1789833172764520783_0.jpg,nonislam,not hate
USER USER USER USER Ini Manusia si pecinta ANUS...bergabung dgn RELAWAN HOMO yg di pimpin si BADUT ROCKY..AHAHAHA https://t.co/3g3LESWbkC,1165578283158663168_0.jpg,lgbt,hate
USER Halu aja kapir https://t.co/Hv98qjNJEQ,1781513014816248012_0.jpg,nonislam,hate
Patung Bung Karno di Bandung setinggi lebih dari 22 Meter tidak didanai APBN maupun APBD. Kadrun gak usah banyak bacot ya. Punya duit lu bangun aja patung Kadal Gurun. https://t.co/sAtk1VWGoq,1674400207671529479_0.jpg,arab,hate
"Narasi Mu Lo USER Ga Bosen Ya Dgn Hal Sesat.. Mslh Abah Kirun Dan Gus Miftah Digoreng Juga,Skrg Mslh Ketua PBNU Jawa Timur KH Marzuqi.. Woy Bambang,Habib Luthfi Saja Mundur Dari PBNU Karena Dukung 02 Karena Beliau Komitmen TDK Mau Rusak PBNU Ayo Lah Pendukung AMIN https://t.co/BHQ3KOKofE",1741037146604232949_1.jpg,muslim,hate
"Sering terjadi di lapangan ketika cewe cewe pansos berkedok ""mutualan"". Lah Boro-boro #PedekateGagal , d bales aja kaga 😒 Prasaan cowo bilek : https://t.co/mbP29t5VYt",1319310426467823621_0.jpg,wanita,hate
USER ada juga ahmadiyah sesat!! 👉@mydarisman https://t.co/Oj8cztEv6V,839810548283822080_0.jpg,muslim,hate
"permisi para homosek dan queers,,,, mau TEMENAN donk,,,,,,, mari bermutualan,,,,,, mau mengisi TL dengan messy tweets dari SAUDARA SEPAYUNG eljibiti..... !! homophobes, transphobes, bigots DNI,,,, nanti ak kutuk soalnya aku DUKUN &lt;3 https://t.co/Hy1sc5wz99",1789148021906866495_0.jpg,lgbt,hate
Tapi kadrun sama selangkangan paling nyosor! https://t.co/4sQXbwiyEJ,1781988337546629585_0.jpg,arab,hate
Nikah muda bukan berarti hamil duluan Tapi itu ciri laki² yang mampu memberi kepastian Ber… https://t.co/sNQaLsQ9DK https://t.co/KNP3DVImIc,778892540615483392_0.jpg,wanita,not hate
USER Worth it nggak seh https://t.co/QGPvomPLUO,1777222465707487314_0.jpg,wanita,not hate
Berbukalah dengan yang eljibiti https://t.co/ILwjgtDsRC,1512021926075838466_0.jpg,lgbt,hate
"Nyi Roro Kidul kini sudah Mualaf n beragama Islam, Kafir Goblok Tolol mana paham ginian, otaknya gak jalan !! 🫣 https://t.co/8Em6QW4FFK",1782654732232015926_0.jpg,nonislam,hate
"Ketika lu gambar couple stright oc sama chara game yang katanya ""Tv amoled"", tiba² lu di rempug kaum Lghdtv yg gk terima charanya dijadiin stright gara² lu kebelet san*e sama kartun https://t.co/ezQ3Qsj5YC",1656160508792438784_0.jpg,lgbt,hate
HARI BURUH INTERNASIONAL' KARYAWAN/MUSLIM/IJTIMA ULAMA/RAKYAT INDONESIA KOMPAK NICH MENENTANG KECURANGAN &amp;KETIDAKADILAN SEKALIGUS MENUNTUT PERBAIKAN PENINGKATAN KESEJAHTERAN' SEBUTLAH MEREKA SUDAH CERDAS' TIDAK MAU HAK HAKNYA DICURANGI OLEH ANTEK ASING/CINA KOMUNIS KAUM KAPITALIS https://t.co/mcMdBxDrbg,1123399341601722369_0.jpg,cina,hate
"USER Supaya fair, benar tidaknya dia keturunan Nabi, bawa saja ke Ragunan. https://t.co/cb8onEIr6Y",1647426494027948032_0.jpg,muslim,hate
"Allah Memberikan Jawaban Memberikan Hukuman Buat Ummat Yang Selalu Menzolimi Ummat Lain. Terbongkarnya HABIB2 PALSU Yang Memeras, Mengemis, Memperbudak Ummat Demi Keuntungan Pribadi, Demi Kekayaan Pribadi. TIDAK ADA TURUNAN NABI DI INDONESIA, KARENA NASAB HABIB HANYA ADA DI YAMAN https://t.co/55evesay17",1781578976559014115_2.jpg,muslim,hate
";: Salah satu dari 10 cacing kremi sipit yg menguasai pejabat vangsat disini, shg dgn segala daya upaya utk melanggengkan kekuasaan meskipun hrs dgn kekerasan dan memakai preman. Dan kaum OD bersorak gembira dlm derita. #PolisiMusuhRakyat #AwasAdaPolisi #PolisiPenjahatResmi •• https://t.co/f0gG5hbUVs",1766016679576994049_0.jpg,cina,hate
"USER Paham pelangi udah menjadi agenda PBB mba. Bisa jadi nanti di masukin ke sekolah2, seperti di luar negeri. PR kita sbg ortu utk mengawasi &amp; mendidik anak-anak kita 😮‍💨😮‍💨😮‍💨😮‍💨 https://t.co/lyB7sjvck9",1666267554401366016_1.jpg,lgbt,not hate
karena ppsmb udah mau mulai (atau udh mulai?... tgl 8 gasih maaf bkn anak ugm) lagi mari kita throwback SETAHUN LALU: BBRP EDITAN COWO/CEWE PARSOS BRIANJAKTIMVILLE CAPINGAN https://t.co/AAdFAQPCGb,1687056663994605568_0.jpg,wanita,not hate
"GOBLOK... ODGJ!!! Apa hubungannya sama Istana??? Cuitanmu ini sengaja selalu memantik kaum sumbu pendek. Emang betina satu ini lebih cocok di nikahkan sama si Iblis lelakinya, Biar sama² IBLIS kalian berdua tua. . . . 📌 USER https://t.co/HdV0MJkjD3",1647781231235584000_0.jpg,wanita,hate
"indah ""@midhabaekxo_: dasar cabe-cabean""@chanyeolei: Yatuhan""@baeqstagram: astagfir http://t.co/f4XnPtwaxp""""",469407585917890560_0.jpg,wanita,hate
"kaum 212 dan jema,ah monaslimin lainya kenak PRENK!!!!!! kira,in para yutuber aja yg suka main prenk ternya pejabat politisi juga lebih jago dan mampu membuat jemaah monas tiarap semua!!!! https://t.co/HzJDowaB2T",1154039849931776001_0.jpg,muslim,hate
Sobat gurun pada ketriger donk plisss https://t.co/ltmlNEMwiZ,1152580787583062016_2.jpg,arab,hate
USER Orang indo dah nyampe cina nyari alamat wasit https://t.co/1FRGaW1tB2,1785027076820754824_0.jpg,cina,hate
"lesbong lagii lesbong lagii, kpn yh ak pnya cwok ynk lbih dominan drpd ak??🥺 https://t.co/DauCc3CqSm",1723739560713376045_0.jpg,lgbt,hate
"Make toa luar masjid sampe jam 12 malem buat take a beer itu annoying, org lain jg butuh istirahat, mending tidur biar solat iednya ga telat, fight me https://t.co/ZlE2JxhMmW",1649453046219538432_0.jpg,muslim,hate
buaya betina https://t.co/UDWEo5snlg,1442389033099743236_0.jpg,wanita,hate
WOY INGET DONG CEWE TUH TUGAS NYA ABIS NIKAH CUMA MASAK MACAK MANAK MEKANGKANG. https://t.co/TjDYAagfn0,725997911901753344_0.jpg,wanita,hate
